index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
15,2022-07-19-19:59:14,100,100,100,-93,-78,100,-98,100,100,100,-91,-75,100,100,100,100,100,100,100,-85,100,100,-67,100,100,100,17
16,2022-07-19-19:59:19,100,-98,100,-84,-88,100,-96,100,100,-92,-93,-65,100,100,-92,-65,100,-82,-85,-76,-83,100,-60,100,100,100,17
17,2022-07-19-19:59:24,100,-98,100,-79,-80,100,-94,100,100,-94,-92,-64,100,100,-84,-67,100,-83,-86,-80,-96,100,-66,100,100,100,17
18,2022-07-19-19:59:29,100,100,100,-90,-78,100,-89,100,100,100,-92,-76,100,100,-88,-81,100,-89,-86,-86,-84,100,-68,100,100,100,17
19,2022-07-19-19:59:34,100,100,100,-80,-80,100,100,100,100,100,100,-64,100,100,100,100,100,-82,100,-85,-97,100,100,100,100,100,17
20,2022-07-19-19:59:39,100,100,100,-93,-78,100,-89,100,100,100,-92,-76,100,100,-86,-67,100,-82,-86,-80,-84,100,-68,100,100,100,17
21,2022-07-19-19:59:44,100,-98,100,-85,-87,100,100,100,100,-93,-92,-66,100,100,-93,-65,100,-82,-85,-76,-86,100,-60,100,100,100,17
22,2022-07-19-19:59:49,100,-99,100,-80,-80,100,-89,-97,100,100,-92,-64,100,100,-86,-67,100,-82,-86,-80,-86,100,-66,100,100,100,17
23,2022-07-19-19:59:54,100,100,100,-80,-80,100,100,-97,100,100,-93,-64,100,100,100,100,100,-81,-85,100,-95,100,100,100,100,100,17
24,2022-07-19-19:59:59,100,-98,100,-80,-80,100,-89,100,-99,-92,-92,-62,100,100,-92,-67,100,-81,-85,-80,-94,100,-66,100,100,100,17
25,2022-07-19-20:00:04,100,100,100,-92,-79,100,-89,100,100,100,-91,-76,100,100,-86,-83,100,-90,-85,-85,-84,100,-66,100,100,100,17
26,2022-07-19-20:00:09,100,100,100,-84,-78,100,100,100,100,-92,-93,-66,100,100,-92,-66,100,-82,-85,-76,-86,100,-60,100,100,100,17
27,2022-07-19-20:00:14,100,100,100,100,-88,100,100,100,100,100,-92,100,100,100,-93,-65,100,-82,-85,-76,-87,100,-60,100,100,100,17
28,2022-07-19-20:00:19,100,100,100,-84,-78,100,-98,100,100,100,-92,-65,100,100,100,-84,100,-87,100,-86,-89,100,-67,100,100,100,17
29,2022-07-19-20:00:24,100,100,100,-80,-89,100,-90,100,100,-93,-94,-64,100,100,-92,-66,100,-80,-84,-76,-95,100,-66,100,100,100,17
30,2022-07-19-20:00:29,100,100,100,-92,-80,100,-91,-92,100,100,-90,-76,100,100,-92,-84,100,-91,-87,-85,-84,100,-67,100,100,100,17
31,2022-07-19-20:00:34,100,100,100,100,-79,100,100,100,100,100,100,-76,100,100,-95,-83,100,100,100,100,-84,100,-67,100,100,100,17
32,2022-07-19-20:00:39,100,100,100,-80,-80,100,-89,100,100,100,-92,-64,100,100,-88,-67,100,-81,-85,-80,-96,100,-66,100,100,100,17
33,2022-07-19-20:00:44,100,100,100,-92,-78,100,100,100,100,100,-92,-75,100,100,-92,-65,100,-91,-85,-87,-86,100,-60,100,100,100,17
34,2022-07-19-20:00:49,100,-99,100,-79,-80,100,-89,100,100,-93,-91,-66,100,100,-87,-66,100,-81,-86,-80,-94,100,-66,100,100,100,17
35,2022-07-19-20:00:54,100,100,100,-80,-80,100,-89,100,100,100,100,-64,100,100,-86,-67,100,-81,-85,-80,100,100,-66,100,100,100,17
36,2022-07-19-20:00:59,100,100,100,-85,-88,100,-96,100,100,-93,-93,-66,100,100,-93,-65,100,-82,-85,-76,-86,100,-60,100,100,100,17
37,2022-07-19-20:01:04,100,100,100,-80,-80,100,100,-97,100,100,-91,-64,100,100,-87,-83,100,-81,-85,-85,-95,100,-66,100,100,100,17
38,2022-07-19-20:01:09,100,100,100,-85,-78,100,100,100,100,100,-91,-66,100,100,-92,-83,100,-82,-86,-75,-86,100,-70,100,100,100,17
39,2022-07-19-20:01:14,100,100,100,-85,-88,100,100,100,100,-92,100,-66,100,100,-93,-65,100,-82,-86,-76,-87,100,-60,-93,100,100,17
40,2022-07-19-20:01:19,100,100,100,-92,-78,100,100,100,100,100,-92,-76,100,100,-99,-83,100,-90,100,-86,-84,100,-67,100,100,100,17
41,2022-07-19-20:01:24,100,100,100,-85,-88,100,100,100,100,-93,-92,-66,100,100,-92,-66,100,-82,-85,-76,-87,100,-60,100,100,100,17
42,2022-07-19-20:01:29,100,100,100,-96,-80,100,-89,-96,100,100,-90,-64,100,100,-87,-84,100,-90,-85,-80,-91,100,-66,100,100,100,17
43,2022-07-19-20:01:34,100,100,100,-94,-78,100,100,100,100,-95,-94,-76,100,100,100,-82,100,-90,100,-85,-85,100,-67,100,100,100,17
44,2022-07-19-20:01:39,100,100,100,-80,-80,100,-89,100,100,100,100,-64,100,100,-87,-67,100,-80,-86,-80,-100,100,-66,100,100,100,17
45,2022-07-19-20:01:44,100,100,100,-91,-78,100,-89,100,100,-98,-92,-76,100,100,-96,-83,100,-92,-85,-86,-83,100,-67,100,100,100,17
46,2022-07-19-20:01:49,100,100,100,-86,-88,100,-90,100,100,-90,-94,-66,100,100,100,-67,100,-82,-85,-76,-85,100,-66,100,100,100,17
47,2022-07-19-20:01:54,100,100,100,-81,-80,100,-91,100,100,100,-90,-64,100,100,-87,-67,100,-82,-86,-80,-88,100,-66,100,100,100,17
48,2022-07-19-20:01:59,100,100,100,-84,-88,100,100,100,-98,-92,-93,-66,100,100,-93,-66,100,-82,100,-76,-86,100,-60,100,100,100,17
49,2022-07-19-20:02:04,100,100,100,-80,-80,100,-89,100,100,100,-92,-64,100,100,-87,-67,100,-82,-86,-80,-95,100,-66,100,100,100,17
50,2022-07-19-20:02:09,100,100,100,-92,-78,100,-89,100,100,100,-91,-75,100,100,-96,-84,100,-89,-85,-85,-84,100,-67,100,100,100,17
51,2022-07-19-20:02:14,100,100,100,-85,-88,100,-96,100,100,-92,-92,-66,100,100,-93,-65,100,-82,-86,-76,-87,100,-60,100,100,100,17
52,2022-07-19-20:02:19,100,100,100,-91,-78,100,100,100,100,100,-91,-76,100,100,-97,100,100,-90,100,-86,-84,100,-67,100,100,100,17
53,2022-07-19-20:02:24,100,100,100,-85,-78,100,100,100,-100,-93,-92,-65,100,100,-91,-65,100,-82,-86,-76,-86,100,-60,100,100,100,17
54,2022-07-19-20:02:29,100,100,100,-80,-80,100,100,100,100,-91,-92,-64,100,100,-88,-67,100,-81,-85,-80,-87,100,-66,100,100,100,17
55,2022-07-19-20:02:34,100,100,100,-91,-78,100,-89,100,100,100,-91,-76,100,100,-98,-83,100,-90,-86,-85,-83,100,-67,100,100,100,17
56,2022-07-19-20:02:39,100,100,100,-80,-80,100,-89,100,100,100,-93,-64,100,100,-87,-67,100,100,-85,-80,100,100,-66,100,100,100,17
57,2022-07-19-20:02:44,100,100,100,-80,-79,100,-90,100,100,100,-91,-75,100,100,-95,-83,100,-90,-86,-85,-84,100,-67,100,100,100,17
58,2022-07-19-20:02:49,100,-98,100,-85,-88,100,-96,100,100,-92,-93,-66,100,100,-91,-65,100,-82,-85,-76,-86,100,-63,100,100,100,17
59,2022-07-19-20:02:54,100,100,100,-80,-80,100,-90,-98,100,-92,-92,-64,100,100,-86,-67,100,-81,-86,-80,-93,100,-66,100,100,100,17
