index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5,classification
0,2022-07-18-10:34:04,100,-92,-96,-92,-75,100,-83,-80,-95,-94,-97,-94,100,100,-62,-66,100,-84,-87,-77,-88,100,-84,-88,100,100,21
1,2022-07-18-10:34:09,100,-91,100,-94,-76,100,-88,-90,-91,100,100,-93,100,100,-69,-70,100,-87,-84,-80,-88,100,-80,-85,100,100,21
2,2022-07-18-10:34:14,100,100,-87,-95,-76,100,-89,-82,-90,-82,-97,-84,100,100,-65,-60,100,-77,-81,-85,-86,100,-76,-85,100,100,21
3,2022-07-18-10:34:19,100,100,-94,-89,-76,100,-91,-83,100,-77,-97,-92,100,100,-67,-62,100,-79,-83,-86,-81,100,-78,100,100,100,21
4,2022-07-18-10:34:24,100,100,100,-88,-75,100,-83,-83,100,-78,100,-85,100,100,-69,-58,100,-79,-82,-81,-84,100,-84,100,100,100,21
5,2022-07-18-10:34:29,100,100,-89,-86,-73,100,-86,-78,-85,-89,100,-89,100,100,-73,-80,100,-87,-85,-80,-94,100,-77,100,100,100,21
6,2022-07-18-10:34:34,100,-88,-92,-98,-89,100,-87,-92,-86,-85,-99,-91,100,100,-70,-78,100,-85,-82,-81,-90,100,-77,-85,100,100,21
7,2022-07-18-10:34:39,100,100,-84,100,-77,100,-85,-86,-87,-84,100,-85,100,100,-65,-59,100,100,-80,-83,-86,100,-80,-88,100,100,21
8,2022-07-18-10:34:44,100,100,100,100,-87,100,-85,-90,100,-85,100,-91,100,100,-70,-82,100,-84,-82,-82,-91,100,-77,-85,100,100,21
9,2022-07-18-10:34:49,100,100,-84,100,-78,100,-85,-85,100,-84,100,-85,100,100,-65,-59,100,-85,-80,-83,-86,100,-81,-86,100,100,21
10,2022-07-18-10:34:54,100,100,-94,-90,-76,100,-87,-81,-86,-76,100,-84,100,100,-65,-64,100,-78,-85,-84,-81,100,-76,-88,100,100,21
11,2022-07-18-10:34:59,100,100,100,-90,-88,100,-86,-91,100,-85,100,-90,100,100,-70,-80,100,-84,-82,-81,-92,100,-77,-86,100,100,21
12,2022-07-18-10:35:04,100,100,100,100,-77,100,-87,-81,100,-76,100,100,100,100,-65,-81,100,-78,-85,-88,-82,100,100,-88,100,100,21
13,2022-07-18-10:35:09,100,100,100,-89,-77,100,-86,-92,-99,-85,100,-90,100,100,-70,-80,100,-84,-82,-81,-92,100,-77,-86,100,100,21
14,2022-07-18-10:35:14,100,-96,-84,100,-78,100,-86,-86,-86,-84,100,-84,100,100,-65,-58,100,-84,-82,-84,-86,100,-82,-88,100,100,21
15,2022-07-18-10:35:19,100,100,-93,-90,-78,100,-86,-81,-86,-76,100,100,100,100,-67,-65,100,-80,-86,-88,-82,100,-77,-89,100,100,21
16,2022-07-18-10:35:24,100,100,100,100,-77,100,-86,100,-86,-76,100,100,100,100,-65,-66,100,-80,100,100,-87,100,100,100,100,100,21
17,2022-07-18-10:35:29,100,-92,-94,100,-78,100,-86,-81,-87,-76,100,-86,100,100,-65,-65,100,-80,-86,-84,-81,100,-76,-88,100,100,21
18,2022-07-18-10:35:34,100,-92,-94,-88,-87,100,-86,-92,-86,-85,100,-90,100,100,-70,-76,100,-84,-83,-81,-92,100,-77,-86,100,100,21
19,2022-07-18-10:35:39,100,100,-84,100,-77,100,-85,-87,-87,-85,-96,-86,100,100,-65,-60,100,-84,-81,-85,-86,100,-82,-85,100,100,21
20,2022-07-18-10:35:44,100,100,-84,100,-77,100,-85,-87,-87,-85,100,-86,100,100,100,-59,100,-88,-82,100,-86,100,-80,100,100,100,21
21,2022-07-18-10:35:49,100,100,-83,100,-86,100,-87,-86,-96,-85,-95,-87,100,100,-70,-59,100,-84,-82,-80,-91,100,-77,-87,100,100,21
22,2022-07-18-10:35:54,100,-91,-94,100,-78,100,-86,-81,-87,-76,-100,-86,100,100,-65,-65,100,-80,-84,-84,-85,100,-76,-90,100,100,21
23,2022-07-18-10:35:59,100,100,-91,-89,-87,100,-86,-92,-87,-85,100,-91,100,100,-70,-76,100,-85,-82,-81,-92,100,-77,-85,100,100,21
24,2022-07-18-10:36:04,100,100,100,100,-88,100,-86,100,100,-85,100,-90,100,100,-70,-76,100,-85,-83,-81,-92,100,-77,-86,100,100,21
25,2022-07-18-10:36:09,100,-92,-92,-90,-78,100,-86,-80,-86,-78,100,100,100,100,-65,-65,100,-79,-84,-89,-80,100,-76,-90,100,100,21
26,2022-07-18-10:36:14,100,100,-84,-93,-77,100,-85,-91,-87,-84,-93,-86,100,100,-65,-73,100,-85,-80,-80,-93,100,-80,-86,100,100,21
27,2022-07-18-10:36:19,100,100,-84,-89,-78,100,-87,-81,-87,-76,100,-86,100,100,-65,-65,100,-79,-84,-87,-82,100,-76,-89,100,100,21
28,2022-07-18-10:36:24,100,100,-93,-88,-78,100,-86,-81,-86,-76,100,100,100,100,-65,-65,100,-79,-84,100,-81,100,-76,100,100,100,21
29,2022-07-18-10:36:29,100,-92,-84,-86,-78,100,-85,-86,-87,-82,100,-86,100,100,-66,-57,100,100,-80,-86,-86,100,-79,100,100,100,21
30,2022-07-18-10:36:34,100,100,-93,-92,-80,100,-87,-80,-87,-76,100,-90,100,100,-65,-74,100,-85,-83,-83,-81,100,-75,-87,100,100,21
31,2022-07-18-10:36:39,100,100,-84,100,-77,100,-86,-87,-89,-85,-95,-87,100,100,-65,-60,100,-90,-82,-82,-94,100,-75,-89,100,100,21
32,2022-07-18-10:36:44,100,100,-84,100,-77,100,-86,-87,-88,-86,100,-87,100,100,-65,-60,100,-88,-82,-82,-87,100,-85,-89,100,100,21
33,2022-07-18-10:36:49,100,100,100,-94,-87,100,-87,100,100,-85,-98,-90,100,100,-70,-74,100,-83,-82,-80,-94,100,-74,-87,100,100,21
34,2022-07-18-10:36:54,100,100,-84,100,-77,100,-88,-86,-88,-85,100,-86,100,100,-65,-60,100,-90,-82,-83,-86,100,-86,-89,100,100,21
35,2022-07-18-10:36:59,100,100,-93,-89,-87,100,-86,-92,-86,-85,100,-90,100,100,-65,-75,100,-83,-84,-80,-94,100,-75,-86,100,100,21
36,2022-07-18-10:37:04,100,100,100,-97,-86,100,-86,-91,100,-85,-96,-89,100,100,-70,-75,100,-84,-82,-80,100,100,-74,-87,100,100,21
37,2022-07-18-10:37:09,100,100,-93,-90,100,100,-87,-81,-86,-76,100,100,100,100,-65,-68,100,-81,-84,-83,-81,100,-73,-88,100,100,21
38,2022-07-18-10:37:14,100,-94,-92,-96,-86,100,-87,-91,-86,-86,100,-89,100,100,-70,-74,100,-84,-82,-80,-94,100,-74,-87,100,100,21
39,2022-07-18-10:37:19,100,100,-84,100,-78,100,-85,-86,-86,-86,-97,-88,100,100,-65,-67,100,-89,-82,-83,-86,100,-74,-89,100,100,21
40,2022-07-18-10:37:24,100,-92,-94,-89,-79,100,-87,-80,-86,-76,100,100,100,100,-65,-67,100,-81,-84,-82,-82,100,-73,-89,100,100,21
41,2022-07-18-10:37:29,100,100,-84,100,-78,100,-86,-87,-89,-86,100,-88,100,100,-66,-60,100,100,-82,-82,-87,100,-86,-90,100,100,21
42,2022-07-18-10:37:34,100,100,-93,-89,-80,100,-87,-80,-86,-76,100,-93,100,100,-65,-67,100,-80,-84,-83,-81,100,-74,-88,100,100,21
43,2022-07-18-10:37:39,100,100,100,100,-86,100,-87,-92,-86,-86,-96,-90,100,100,-70,-74,100,-83,-82,-80,-94,100,-75,-87,100,100,21
44,2022-07-18-10:37:44,100,100,-84,100,-77,100,-86,-86,-88,-86,100,-88,100,100,-65,-60,100,-91,-81,-82,-87,100,-86,-89,100,100,21
45,2022-07-18-10:37:49,100,100,100,-96,-86,100,-87,-91,100,-85,100,-90,100,100,-70,-75,100,-84,-83,-80,-94,100,-74,-87,100,100,21
46,2022-07-18-10:37:54,100,100,-84,-95,-77,100,-86,-87,-88,-86,-96,-88,100,100,-65,-60,100,-83,-82,-83,-87,100,-86,-87,100,100,21
47,2022-07-18-10:37:59,100,-92,-94,-89,-80,100,-87,-81,-86,-76,100,-87,100,100,-65,-67,100,-80,-84,-83,-81,100,-73,-89,100,100,21
48,2022-07-18-10:38:04,100,100,-102,-96,-87,100,-87,-90,100,-86,-96,-90,100,100,-70,-75,100,-84,-83,-80,-94,100,-75,-87,100,100,21
49,2022-07-18-10:38:09,100,100,100,-89,-80,100,-88,-81,-86,-76,100,-92,100,100,-65,100,100,-80,-85,-83,-81,100,-73,-89,100,100,21
50,2022-07-18-10:38:14,100,100,-92,-89,-86,100,-88,-92,-86,-85,-98,-90,100,100,-65,-74,100,-83,-82,-80,-94,100,-74,-87,100,100,21
51,2022-07-18-10:38:19,100,100,-85,100,-77,100,-87,-87,-89,-85,-97,-89,100,100,-65,-60,100,-83,-82,-82,-87,100,-87,-90,100,100,21
52,2022-07-18-10:38:24,100,100,-91,-89,-80,100,-87,-81,-86,-76,100,-93,100,100,-65,-67,100,-80,-84,-83,-80,100,-73,-89,100,100,21
