index,time,RFstar_51DE,RFstar_040D,RFstar_1B7B,RFstar_6891,RFstar_EFBC,RFstar_2037,RFstar_0259,RFstar_4EE6,RFstar_9E56,RFstar_B613,RFstar_9120,RFstar_B571,RFstar_8FBE,RFstar_78B2,RFstar_FA6E,RFstar_02C5,RFstar_D4E4,RFstar_FB47,RFstar_54CE,RFstar_3D4D,RFstar_6F5F,RFstar_D8FC,RFstar_9F01,RFstar_30C2,RFstar_3D81,RFstar_42D5
0,2022-07-22-10:04:35,100,100,-95,-93,-88,100,-89,-88,-96,-97,-93,-88,100,100,-88,-66,100,-89,-78,-87,-85,100,-75,-86,100,100
1,2022-07-22-10:04:40,100,100,100,-97,100,100,-85,100,100,100,100,-85,100,100,-86,-61,100,-88,-83,100,100,100,-66,100,100,100
2,2022-07-22-10:04:45,100,100,-94,-88,-84,100,100,-88,100,-82,-88,-80,100,100,-86,-64,100,-89,-78,-80,-80,100,-59,100,100,100
3,2022-07-22-10:04:50,100,100,-94,-82,-87,100,-86,-91,100,-86,-85,-74,100,100,-91,-63,100,-85,-89,-77,-76,100,-58,100,100,100
4,2022-07-22-10:04:55,100,100,100,-81,-87,100,100,100,100,-83,100,-73,100,100,-87,-59,100,-85,-77,-74,-76,100,-62,-86,100,100
5,2022-07-22-10:05:00,100,100,100,-82,-85,100,-91,-87,-94,-86,-83,-71,100,100,-85,-59,100,-85,-80,-74,-82,100,-58,-86,100,100
6,2022-07-22-10:05:05,100,100,100,-81,-85,100,-89,-89,100,-86,100,-74,100,100,-88,-62,100,-85,-87,-77,-76,100,-58,-87,100,100
7,2022-07-22-10:05:10,100,100,100,-81,-86,100,-89,-89,-97,-86,-93,-71,100,100,-88,-59,100,-85,-77,-74,-76,100,-58,-86,100,100
8,2022-07-22-10:05:15,100,100,100,-77,-88,100,-89,-89,100,-82,100,-73,100,100,-87,-62,100,-84,-80,-77,-82,100,-57,-86,100,100
9,2022-07-22-10:05:20,100,100,-94,-77,-85,100,-89,-89,100,-83,-83,-73,100,100,-87,-62,100,-84,-80,-77,-82,100,-57,-86,100,100
10,2022-07-22-10:05:25,100,100,100,-81,-86,100,-89,-89,-96,-86,-83,-72,100,100,-88,-63,100,-85,-88,-77,-77,100,-57,-87,100,100
11,2022-07-22-10:05:30,100,100,-93,-82,-87,100,-93,-89,100,-80,-83,-71,100,100,-88,-59,100,-90,-77,-74,-76,100,-57,-87,100,100
